id,source,name,brand,img-src,latest-price,retail-price,sale,available
No.00881945,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-16z90r-eah75a5-i7-1360p,"Laptop LG Gram 16Z90R-E.AH75A5 i7 1360P/16GB/512GB/16""WQXGA/Nvidia RTX3050 4GB/Win11",Lg,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219214163430995_lg-gram-16z90r-eah75a5-i7-1360p-den-3.jpg,0,0,0,False
No.00884715,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15arh7-r5-6600h-rtx-3050,"Laptop Lenovo Ideapad Gaming 3 15ARH7 R5 6600H/8GB/512GB/15.6""FHD/NVIDIA RTX 3050 4GB/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_8_15_637961553976582226_lenovo-ideapad-gaming-3-15arh7-r7-xam-1.jpg,0,0,0,False
No.00870695,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1505va-l1113w-i5-13500h,Laptop Asus Vivobook 15 OLED A1505VA-L1113W i5 13500H/16GB/512GB/15.6'FHD/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_4_638162216172060038_asus-vivobook-a1505-bac-5.jpg,17.390.000,19.990.000,13,True
No.00906615,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ma-pp588w-ultra-5-125h,Laptop Asus Zenbook 14 OLED UX3405MA-PP588W Ultra 5 125H/AI/16GB/512GB/14' 2.8K/Intel Arc/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2024_2_16_638436998840549835_asus-zenbook-14-oled-ux3405ma-pp588w-ultra-5-125h-5.jpg,26.390.000,28.990.000,9,False
No.00905254,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m3-max-14-cpu-30-gpu-36gb-1tb,MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_1_638344451703828926_macbook-pro-16-2023-m3-pro-max-bac%20(1).jpg,83.990.000,89.990.000,7,True
No.00905217,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-n5430-i7-1360p,"Laptop Dell Inspiron 14 N5430 i7 1360P/16GB/1T SSD/14""/QHD/RTX2050/Win11+HS21",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_8_638350562474773327_dell-inspiron-14-n5430-i7-1360p-5.jpg,0,0,0,False
No.00905054,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-g5-t-i5-1335u,"Laptop Lenovo Thinkpad E14 G5 T i5 1335U/16GB/512GB/14"" FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_23_638336713039781038_lenovo-thinkpad-e14-g5-t-i5-1335u-4.jpg,20.490.000,22.990.000,11,False
No.00904948,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507nu-lp045w-r7-7735hs,Laptop Asus TUF Gaming FA507NU-LP045W R7 7735HS/16GB/512GB/15.6'/Nvidia RTX4050 6GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_26_638339399515349660_asus-tuf-gaming-fa507nu-xam-1.jpg,24.990.000,27.990.000,11,True
No.00904944,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1404za-nk387w-i3-1215u,"Laptop Asus Vivobook X1404ZA-NK387W i3 1215U/8GB/512GB/14"" FHD/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_3_638266772282097277_asus-vivobook-x1404za-nk075w-i3-1215u-xanh-4.jpg,9.690.000,11.990.000,19,True
No.00892943,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507zu4-lp520w-i7-12700h,Laptop Asus TUF Gaming FX507ZU4-LP520W i7 12700H/8GB/512GB/15.6' FHD/Nvidia RTX4050 6GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_4_638240754677083179_asus-tuf-gaming-fx507-xam-1.jpg,0,0,0,False
No.00900029,https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g10-r5-7520u,"Laptop HP 245 G10 R5 7520U/8GB/256GB/14""FHD/Win11 (8F154PA)",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_22_638283012469903137_hp-245-g10-bac-3.jpg,9.690.000,13.290.000,27,True
No.00900043,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg3112tu-i7-1355u,Laptop HP Pavilion 15-eg3112TU i7 1355U/16GB/512GB/15.6'FHD/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_28_638288277858898172_hp-pavilion-15-eg3111tu-i5-1335u-bac-5.jpg,21.890.000,25.290.000,13,True
No.00898378,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507zv4-lp042w-i7-12700u,"Laptop Asus TUF Gaming FX507ZV4-LP042W i7 12700H/AI/16GB/512GB/15.6""/Nvidia RTX4060 8GB/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_4_638240754676290025_asus-tuf-gaming-fx507-xam-5.jpg,27.490.000,33.490.000,18,False
No.00904693,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-5-a515-58p-351n-i3-1305u,"Laptop Acer Aspire 5 A515-58P-351N i3 1305U/16GB/512GB/15.6""FHD/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_30_638316654475829069_acer-aspire-5-a515-58p-351n-i3-1305u-3.jpg,0,0,0,False
No.00905799,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ma-pp151w-ultra-5-125h,"Laptop Asus Zenbook 14 OLED UX3405MA-PP151W Ultra 5 125H/AI/16GB/512GB/14"" 3K/Intel Arc Graphics/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_12_18_638385135497691748_asus-zenbook-14-oled-ux3405ma-pp151w-ultra-5-125h-xanh-1.jpg,26.390.000,28.990.000,9,True
No.00904692,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-go-sfg14-41-r19z-r5-7530u,"Laptop Acer Swift Go SFG14-41-R19Z R5 7530U/16GB/512GB/14""FHD/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_30_638316665596693283_acer-swift-go-sfg14-41-r19z-r5-7530u.jpg,15.790.000,18.490.000,15,True
No.00904736,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-cyborg-15-a12ucx-618vn-i5-12450h,Laptop MSI Gaming Cyborg 15 A12UCX-618VN i5 12450H/16GB/512GB/GeForce RTX 2050 4GB/Win11_Balo,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_13_638142983409790713_msi-gaming-cyborg-15-a12-den-1.jpg,17.990.000,19.990.000,10,False
No.00902024,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-15-n3530-i7-1355u-mx550,"Laptop Dell Inspiron 15 N3530 i7 1355U/16GB/512GB/15.6""FHD/NVIDIA MX550 2GB/Win11/Office HS21",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_9_638298600173027154_dell-inspiron-15-n3530-bac-5.jpg,0,0,0,False
No.00895155,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-c7m-220vn-r5-7530u,"Laptop MSI Modern 14 C7M-220VN R5 7530U/8GB/512GB/14""FHD/Win 11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_14_638276090577856519_msiI-modern-14-c7m-221vn-r7-7730u-1.jpg,9.490.000,10.990.000,14,True
No.00901982,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg3095tu-i5-1335u,Laptop HP Pavilion 15-eg3095TU i5 1335U/8GB/512GB/15.6'FHD/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_25_638312550720868529_hp-pavilion-15-eg3095tu-bac-4.jpg,16.490.000,19.990.000,18,True
No.00904032,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507vv4-lp382w-i9-13900h,"Laptop Asus TUF Gaming FX507VV4-LP382W i9 13900H/AI/16GB/512GB/15.6""/ NVIDIA RTX 4060 8GB/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_4_638240754677083179_asus-tuf-gaming-fx507-xam-1.jpg,0,0,0,False
No.00905860,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-2023-m3-pro-11-cpu-14-gpu-36gb-512gb,MacBook Pro 14 2023 M3 Pro 11 CPU/14GPU/36GB/512GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2024_2_16_638436790518626265_macbook-pro-14-2023-m3-pro-max-den%20(1).jpg,59.990.000,0,0,True
No.00904737,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-12uc-1006vn-i5-12450h,"Laptop MSI Gaming GF63 Thin 12UC-1006VN i5 12450H/16GB/512GB/15.6""FHD/Nvidia RTX 3050 4GB/Win11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_12_638327196519727914_msi-gaming-gf63-12uc-den-2.jpg,16.490.000,18.990.000,13,True
No.00902037,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-76g-5806-i5-12450h,Laptop Acer Aspire 7 Gaming A715-76G-5806 i5 12450H/16GB/512GB/NVIDIA RTX3050 4GB/Win11,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_9_638298604979768360_acer-aspire-7-gaming-a715-76g-den-6.jpg,18.290.000,22.990.000,20,True
No.00904604,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g5-mf-f2vn333sh-i5-12450h,"Laptop Gigabyte Gaming G5 MF-F2VN333SH i5-12450H/8GB/512GB/15.6"" FHD/RTX4050_6GB/Win11",Gigabyte,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_5_5_638188828261835779_gigabyte-gaming-g5-kf-e3vn313sh-i5-12500h-den-3.jpg,0,0,0,False
No.00905058,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-slim-5-16aph8-r7-7840hs,"Laptop Lenovo Gaming Legion Slim 5 16APH8 R7 7840HS/AI/16GB/512GB/16""WQXGA/Nvidia RTX 4060 8GB/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_2_638345378460386741_lenovo-gaming-legion-slim-5-16aph8-r7-7840hs-xam-1.jpg,0,0,0,False
No.00905057,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-yoga-slim-6-14irh8-i7-13700h,"Laptop Lenovo Yoga Slim 6 14IRH8 i7 13700H/16GB/512GB/14""WUXGA OLED/Win11/Office HS21",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_22_638362736727242772_lenovo-yoga-slim-6-14irh8-i7-13700h.jpg,24.990.000,26.890.000,7,True
No.00904508,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-k6502vu-ma089w-i5-13500h,"Laptop Asus Vivobook Pro K6502VU-MA089W i5 13500H/16GB/512GB/RTX4050 6GB/15.6""/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_18_638306578178233922_asus-vivobook-pro-k6502vu-ma090w-i9-13900h-3.jpg,0,0,0,False
No.00904507,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1505va-l1201w-i9-13900h,"Laptop Asus Vivobook A1505VA-L1201W i9 13900H/16GB/512GB/15.6""OLED/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_13_638169958069065063_asus-vivobook-a1505va-l1113w-i5-13500h-bac-2.jpg,20.990.000,23.990.000,13,True
No.00895154,https://fptshop.com.vn/may-tinh-xach-tay/msii-modern-14-c7m-221vn-r7-7730u,"Laptop MSI Modern 14 C7M-221VN R7 7730U/8GB/512GB/14"" FHD IPS/Win 11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_14_638276090577856519_msiI-modern-14-c7m-221vn-r7-7730u-1.jpg,10.490.000,12.990.000,19,True
No.00890477,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-flip-up3404va-kn039w-i7-1360p,"Laptop Asus Zenbook Flip UP3404VA-KN039W i7 1360P/16GB/512GB/14"" OLED Touch/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_20_638149050243207628_asus-zenbook-flip-up3404-xanh-5.jpg,27.990.000,33.990.000,18,False
No.00883764,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g614ji-n4084w-i7-13650hx,Laptop Asus Gaming ROG Strix G614JI-N4084W i7 13650HX/AI/16GB/1TB/16.0”/Nvidia RTX 4070 8GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_3_638240018999493747_asus-gaming-rog-strix-g614-xam-1.jpg,0,0,0,False
No.00882605,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-a5-k1-avn1030sb-r5-5600h,"Laptop Gigabyte Gaming A5 K1-AVN1030SB R5 5600H/8GB/512GB/15.6""FHD/Nvidia RTX 3060 6GB/Win11",Gigabyte,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_15_638224364103013555_gigabyte-gaming-a5-k1-den-1.jpg,17.490.000,17.990.000,3,False
No.00882555,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-15itl6-i5-1155g7-512gb,"Laptop Lenovo IdeaPad 3 15ITL6 I5 1155G7/16GB/512GB/15.6""FHD/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_11_638168334503121129_lenovo-ideapad-3-15itl6-i5-1155g7-xam-4.jpg,0,0,0,False
No.00884868,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-edge-sfa16-41-r3l6-r7-6800u,"Laptop Acer Swift Edge SFA16-41-R3L6 R7 6800U/16GB/1TB/16"" WQUXGA/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_13_638248692638800080_acer-swift-edge-sfa16-41-r3l6-r7-6800u-xanh-1.jpg,21.990.000,30.990.000,29,True
No.00881440,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-raider-ge68hx-13vf-050vn-i7-13700hx,"Laptop MSI Gaming Raider GE68HX 13VF-050VN i7 13700HX/AI/16GB/2TB/16""QHD/Nvidia RTX 4060 8GB/Win11_Balo",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_8_638218474783081353_msi-gaming-raider-ge68hx-den-5.jpg,50.990.000,62.990.000,19,True
No.00881890,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-zephyrus-gu603vu-n3898w-i7-13620h,Laptop Asus Gaming ROG Zephyrus GU603VU-N3898W i7 13620H/16G/512GB/16'/Nvidia RTX4050 6GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_8_638218444147313875_asus-gaming-rog-zephyrus-gu603-xam-5.jpg,44.990.000,0,0,False
No.00791171,https://fptshop.com.vn/may-tinh-xach-tay/laptop-dell-latitude-l5420cto-i5-1135g7-8gb-256gb-14fhd-win-11,"Laptop Dell Latitude L5420CTO i5 1135G7/8GB/256GB/14""FHD/Win 11",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_12_21_637756808618195859_dell-latitude-l5420cto-xam-5.jpg,0,0,0,False
No.00793635,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-2-i5-1135g7,Laptop Lenovo E14 Gen 2/i5-1135G7/8GB/512GB/14”FHD/Win 11,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_1_18_637465577728319272_lenovo-thinkpad-e14-gen-2-den-1.png,0,0,0,False
No.00793780,https://fptshop.com.vn/may-tinh-xach-tay/acer-triton-gaming-pt516-51s-71rw-i7-11800h,Laptop Acer Triton Gaming PT516-51S-71RW i7 11800H/64GB/1TB SSD/16' 165Hz/RTX 3080 8GB/Win10,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_1_21_637783749312343444_acer-triton-gaming-pt516-51s-xam-1.jpg,0,0,0,False
No.00888662,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-13-bf0092tu-i7-1250u,"Laptop HP Envy x360 13-bf0092TU i7 1250U/8GB/512GB/13.3"" 2.8K Touch/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_3_638239958740489411_hp-envy-x360-xanh-1.jpg,32.590.000,0,0,False
No.00892860,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-zephyrus-ga503rs-ln892w-r9-6900hs,Laptop Asus Gaming ROG Zephyrus GA503RS-LN892W R9 6900HS/32GB/1TB/15.6'/Nvidia RTX3080 8GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_3_638266739990877800_asus-gaming-rog-zephyrus-ga503rs-ln892w-r9-6900hs-xam-4.jpg,0,0,0,False
No.00888834,https://fptshop.com.vn/may-tinh-xach-tay/msi-prestige-14evo-b13m-401vn-i5-13500h,"Laptop MSI Prestige 14Evo B13M-401VN i5 13500H/16GB/512GB/14""FHD/Win 11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_27_638260740231247706_msi-prestige-14evo-b13m-bac-1.jpg,23.490.000,26.990.000,13,False
No.00892850,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g533zs-ln036w-i9-12900h,Laptop Asus Gaming ROG Strix G533ZS-LN036W i9 12900H/32GB/2TB/15.6'WQHD/Nvidia RTX3080 8GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_3_638266729055599003_asus-gaming-rog-strix-g533zs-ln036w-i9-12900h-den-5.jpg,0,0,0,False
No.00888570,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-5-gaming-an515-57-53f9-i5-11400h,Laptop Acer Nitro 5 Gaming AN515-57-53F9 i5 11400H/8GB/512GB/NVIDIA RTX3050 4GB/Win11,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_7_5_637610884165519217_acer-nitro-gaming-an515-57-den-1.jpg,0,0,0,False
No.00864469,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5163tu-i5-1235u,"Máy tính xách tay HP 15s-fq5163TU i5-1235U/8GB/256GB/15.6""FHD/Win11_Bạc_7C135PA",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_7_11_637931467775595338_hp-15s-fq-bac-win11-1.jpg,0,0,0,False
No.00857495,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m2-pro-12cpu-19gpu-ram-32gb,MacBook Pro 16 inch M2 Pro 2023 12CPU 19GPU 32GB/512GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_1_18_638096362865335112_macbook-pro-16-2023-m2-pro-xam-9.jpg,0,0,0,False
No.00857687,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iah7h-i7-12700h,"Laptop Lenovo Gaming Legion 5 15IAH7H i7-12700H/16GB/512GB/15.6""WQHD/RTX3060_6GB/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_23_638151671900654404_lenovo-gaming-legion-5-15iah7h-xam-dam-1.jpg,0,0,0,False
No.00834221,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iah7-i5-12500h,"Laptop Lenovo Gaming Legion 5 15IAH7 i5 12500H/16GB/512GB/GeForce RTX3050Ti 4GB/15.6""/ Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_9_30_638001582953868278_lenovo-gaming-legion-5-15iah7-xam-1.jpg,0,0,0,False
No.00850263,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-4-r5-5625u,"Laptop Lenovo ThinkPad E14 Gen 4 R5 5625U/8GB/512GB/14.0""FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_11_29_638053168207164330_lenovo-thinkpad-e14-gen-4-amd-den-1.jpg,15.890.000,18.890.000,16,False
No.00858240,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g834jy-n6039w-i9-13980hx,Laptop ASUS Gaming ROG Strix G834JY-N6039W i9 13980HX/AI/64GB/2TB/18WQXGA/GeForce RTX 4090 16GB/Win 11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_2_14_638119869194406142_asus-gaming-rog-strix-g834jy-n6039w-den-1.jpg,0,0,0,False
No.00859673,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-13-bf0096tu-i5-1230u,"Laptop HP Envy x360 13-bf0096TU i5 1230U/8GB/512GB/13.3""OLED 2.8K Touch/Pen/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_2_17_638122275726908728_hp-envy-x360-13-bf-xanh-3.jpg,0,0,0,False
No.00859669,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2089tu-i7-1260p,Laptop HP Pavilion 15-eg2089TU i7 1260P/8GB/512GB/15.6'FHD/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_12_7_638060316579702432_hp-pavilion-15-eg-vang-4.jpg,17.990.000,23.990.000,25,False
No.00850526,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g5-ge-51vn213sh-i5-12500h-rtx350,"Laptop Gigabyte Gaming G5 GE-51VN213SH i5 12500H/16GB/512GB/15.6""FHD/GeForce RTX3050 4GB/Win11",Gigabyte,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_10_5_638005617517738074_gigabyte-gaming-g5-ge-i5-12500h-rtx3050-1.jpg,0,0,0,False
No.00834220,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux3402za-km219w-i5-1240p,Laptop Asus Zenbook UX3402ZA-KM219W i5 1240P/16GB/512GB/14.0 OLED WQXGA+/Win 11_Túi,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_6_27_637919255355664010_asus-zenbook-ux3402-xanh-1.jpg,0,0,0,False
No.00824251,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507ze-hn093w-i7-12700h,"Laptop Asus Gaming FX507ZE-HN093W i7 12700H/8GB/512GB/RTX3050Ti 4GB/15.6""FHD/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_3_22_637835506768780748_asus-tuf-gaming-fx507-xam-4.jpg,0,0,0,False
No.00823171,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx517ze-hn045w-i5-12450h,"Laptop Asus TUF Gaming FX517ZE-HN045W i5 12450H/8GB/512GB/15.6""FHD/Nvidia RTX3050Ti 4GB/Win 11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_3_22_637835764419854570_asus-tuf-gaming-fx517-den-1.jpg,13.990.000,29.990.000,53,False
No.00800088,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-15itl6-i3-1115g4,"Laptop Lenovo IdeaPad Slim 3 15ITL6 i3 1115G4/8GB/512GB/15.6""FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_3_10_637825267727168411_lenovo-ideapad-3-15itl6-vang-1.jpg,0,0,0,False
No.00820893,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2036tu-i5-1235u,"Laptop HP Pavilion 14-dv2036TU i5 1235U/8GB/256GB/14""FHD/Win 11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_3_15_637514266078955338_hp-pavilion-14-dv-bac-1.jpg,0,0,0,False
No.00800070,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15ach6-r7-5800h,Laptop Lenovo IdeaPad Gaming 3 15ACH6/R7 5800H/8G/512G/15.6”FHD/RTX 3050/Win11,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_9_30_638001285349020636_lenovo-ideapad-gaming-3-15ach6-led-trang-1.jpg,0,0,0,False
No.00808461,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-d515da-ej1364w-r3-3250u,Laptop Asus Vivobook D515DA-EJ1364W/R3-3250U,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_3_3_637503832634786560_asus-vivobook-x515-print-bac-1.jpg,8.490.000,0,0,False
No.00800354,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-flip-tp470ea-ec347w-i5-1135g7,Laptop Asus Vivobook Flip TP470EA-EC347W/i5 1135G7,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_3_22_637835750181672938_asus-vivobook-flip-tp470-bac-1.jpg,0,0,0,False
No.00825875,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-x1-carbon-gen-9-i5-1135g7-20xw00gavn,"Laptop Lenovo ThinkPad X1 Carbon Gen 9 i5 1135G7/16GB/512GB/14""WUXGA/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_10_6_637691265910790005_lenovo-thinkpad-x1-carbon-9-den-1.jpg,0,0,0,False
No.00818156,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m2-13-2022-8cpu-10gpu-8gb-512gb,MacBook Pro 13 inch M2 2022 8CPU 10GPU 8GB/512GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_6_7_637901982829449243_macbook-pro-m2-2022-xam-2.jpg,0,0,0,False
No.00825842,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14-g2-itl-i7-1165g7,Laptop Lenovo ThinkBook 14 G2 ITL i7 1165G7/8GB/512GB/14”FHD/Win 11,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_8_3_637951447444035560_lenovo-thinkbook-14-g2-itl-xam-1.jpg,0,0,0,False
No.00826448,https://fptshop.com.vn/may-tinh-xach-tay/laptop-lenovo-ideapad-5-pro-16arh7-r5-6600hs,"Laptop Lenovo Ideapad 5 Pro - 16ARH7 R5 6600HS/16GB/512GB/16.0""2.5K/Geforce GTX1650 4GB/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_8_15_637961573774887131_lenovo-ideapad-5-pro-16arh7-xam-1.jpg,0,0,0,False
